Id,PageType,PageId,UserId,SessionId,TimeSpent,FirstPing,LastPing,ActiveTimeOnPage,IPAdress,ScrollDistance,CountryCode
669,feed,n/a,tbd,e1f5eb35-51c8-4edb-9852-d12ebfc4dd0e,0,2020-06-14 22:01:22.5383127,2020-06-14 22:01:22.5383127,0,151.45.196.100,0,IT
670,feed,n/a,tbd,fbfb50e9-30e5-4cf6-afef-c73e2a9c1a4f,0,2020-06-14 22:05:53.6776200,2020-06-14 22:05:53.6776200,0,216.36.176.251,0,CA
671,feed,n/a,0de77e8c-6135-4a37-98c7-9719bd57cbd5,adc078ed-0848-4dfe-9f59-b43b116e96e1,0,2020-06-14 22:06:16.2409228,2020-06-14 22:06:16.2409228,0,45.5.118.99,0,US
672,feed,n/a,tbd,43e709da-deed-4b24-a85c-372c4350168d,120,2020-06-14 22:06:43.1507731,2020-06-14 22:08:43.2937808,90.76300000000001,186.84.20.4,37318,CO
673,feed,n/a,71f17279-a3e4-434f-bf29-fd45b8778327,18ffe004-1da4-4704-9796-b2cd50016683,0,2020-06-14 22:09:28.5030954,2020-06-14 22:09:28.5030954,0,190.237.183.227,0,PE
674,feed,n/a,71f17279-a3e4-434f-bf29-fd45b8778327,98d5b5ef-0648-4020-b3ba-06b8c6129d07,0,2020-06-14 22:15:54.2996544,2020-06-14 22:15:54.2996544,0,190.237.183.227,0,PE
675,feed,n/a,tbd,d7c6f7f8-802b-4bf7-8ee1-1cb50d48ebe0,0,2020-06-14 22:16:58.0591590,2020-06-14 22:16:58.0591590,0,190.32.199.25,0,PA
676,feed,n/a,tbd,f3072878-2752-4741-b914-d1cb055e5d35,62,2020-06-14 22:21:12.6278681,2020-06-14 22:22:15.3309420,60.785,190.111.0.242,700,GT
677,feed,n/a,2eeed7eb-e70e-4295-808f-ed53e486f18f,722902c2-99d7-4b74-b299-c53053dbc427,61,2020-06-14 22:22:51.1948531,2020-06-14 22:23:52.4516652,5.1,190.239.78.128,0,PE
678,feed,n/a,c785c575-58cc-4c9c-9b3d-4d8c17284aee,9a839f73-257c-4e86-9db0-8817448f20ce,0,2020-06-14 22:23:30.9720891,2020-06-14 22:23:30.9720891,0,181.188.176.152,0,--
679,feed,n/a,2eeed7eb-e70e-4295-808f-ed53e486f18f,13ba250e-5c08-424c-b5d4-642eeecd2c54,0,2020-06-14 22:24:08.3351278,2020-06-14 22:24:08.3351278,0,190.239.78.128,0,PE
680,feed,n/a,768d65c8-bb10-4239-ac24-b955f0bfe1cd,61585197-798a-49ae-a6d7-c963ace80605,0,2020-06-14 22:26:37.9141134,2020-06-14 22:26:37.9141134,0,186.151.92.243,0,GT
681,feed,n/a,768d65c8-bb10-4239-ac24-b955f0bfe1cd,ba698425-4bfd-46eb-87fd-29bd2cb4a14e,0,2020-06-14 22:26:53.2870564,2020-06-14 22:26:53.2870564,0,186.151.92.243,0,GT
682,feed,n/a,tbd,eb6a28f7-4bc8-478f-8252-16f572fce9f4,0,2020-06-14 22:27:23.9377876,2020-06-14 22:27:23.9377876,0,81.106.198.226,0,GB
683,feed,n/a,tbd,f30c062d-1449-428e-b0a1-81b148b3fede,0,2020-06-14 22:31:13.2791841,2020-06-14 22:31:13.2791841,0,190.233.122.135,0,PE
684,feed,n/a,93ffaa2f-10ad-4648-8177-d4f9069f36ba,dc777f52-4632-4161-86be-921240f24316,30,2020-06-14 22:31:51.2852196,2020-06-14 22:32:21.4751082,28.214,190.47.163.88,0,CL
685,feed,n/a,tbd,40314e50-89f7-46fb-8813-c7eb5bd3a16b,30,2020-06-14 22:31:56.1423039,2020-06-14 22:32:26.2927609,24.626,190.115.5.35,0,GT
686,profile,93ffaa2f-10ad-4648-8177-d4f9069f36ba,93ffaa2f-10ad-4648-8177-d4f9069f36ba,e3b5a91e-fac6-4066-b344-3e884d5f1d01,28683,2020-06-14 22:32:47.0348622,2020-06-15 06:30:50.5339616,39.674,190.47.163.88,0,CL
687,profile,93ffaa2f-10ad-4648-8177-d4f9069f36ba,93ffaa2f-10ad-4648-8177-d4f9069f36ba,6509adc7-f4eb-4be6-9e79-4d01130d0fc8,28642,2020-06-14 22:33:28.1114029,2020-06-15 06:30:50.5295058,39.674,190.47.163.88,0,CL
688,feed,n/a,tbd,06f5388a-f6ff-4974-bc83-bf7f12915d99,0,2020-06-14 22:34:29.5688299,2020-06-14 22:34:29.5688299,0,102.140.136.49,0,--
689,feed,n/a,tbd,850c054e-df46-4c4a-a1f1-af8730ba099a,0,2020-06-14 22:43:30.5288394,2020-06-14 22:43:30.5288394,0,102.186.138.208,0,--
690,feed,n/a,tbd,bdc11fdf-14fb-4c58-a4ee-c9eed0831cd4,30,2020-06-14 22:43:57.8930866,2020-06-14 22:44:28.6155853,31.982,102.186.138.208,0,--
691,feed,n/a,tbd,17dddfda-3f08-49ea-8dc1-7b0c3c76062a,0,2020-06-14 22:44:06.7652936,2020-06-14 22:44:06.7652936,0,189.153.14.28,0,MX
692,feed,n/a,ba003702-b999-4270-9957-aaf2eb1ced13,3bcd21db-b108-4e55-bd11-e63ddf86af16,151,2020-06-14 22:44:29.9425235,2020-06-14 22:47:01.0237323,63.722,190.152.234.45,0,EC
693,feed,n/a,tbd,0c634f53-7d1e-44c6-8126-e21b470fbe35,1260,2020-06-14 22:44:36.5716682,2020-06-14 23:05:37.0818485,7.109,189.153.14.28,0,MX
694,feed,n/a,0713d3ab-bdc6-4032-a963-47fda82b6626,7787c97c-ed89-484b-a7b9-4cd8aa300042,30,2020-06-14 22:46:10.6883788,2020-06-14 22:46:40.9646767,30.282,189.153.14.28,3671,MX
695,profile,0713d3ab-bdc6-4032-a963-47fda82b6626,0713d3ab-bdc6-4032-a963-47fda82b6626,53f0643a-7f2b-4979-884b-4fa04c6722c8,31,2020-06-14 22:47:01.6716795,2020-06-14 22:47:32.7302404,30.189,189.153.14.28,3178,MX
696,explore,n/a,0713d3ab-bdc6-4032-a963-47fda82b6626,d0d4f63d-161b-43ec-ac20-dfe38b41f05d,30,2020-06-14 22:47:46.6448863,2020-06-14 22:48:17.0728197,9.704000000000001,189.153.14.28,0,MX
697,feed,n/a,tbd,15247b0e-2ad9-44fe-9d74-9ae7c3e89fa9,0,2020-06-14 22:47:59.3476296,2020-06-14 22:47:59.3476296,0,181.61.209.142,0,CO
698,feed,n/a,5f874246-d2c6-41e4-abf7-6814cd839f9a,6df2dc19-4a99-4731-af14-51480912953b,0,2020-06-14 22:53:35.1990965,2020-06-14 22:53:35.1990965,0,190.148.158.16,0,GT
699,feed,n/a,6dad80cb-743c-48ae-9f11-0aa2f04bdab5,92dc7e91-8288-431b-9d38-5d46a2541d44,0,2020-06-14 22:56:13.9553983,2020-06-14 22:56:13.9553983,0,200.105.247.207,0,EC
700,feed,n/a,tbd,89af1b82-2a53-408d-8576-6b67286396a9,92,2020-06-14 22:56:26.4118276,2020-06-14 22:57:58.6229347,49.354,129.205.113.56,3301,--
701,feed,n/a,b0b0417a-d56b-4315-8f9c-c0835055e03f,c85a2ce7-ee9c-49d8-a7be-27c7deed3dd5,0,2020-06-14 22:56:32.5404618,2020-06-14 22:56:32.5404618,0,181.199.46.122,0,EC
702,feed,n/a,tbd,7f55843a-a719-4a95-b9b3-d3645470cdbf,61,2020-06-14 22:57:01.5389410,2020-06-14 22:58:02.7891718,25.986,129.205.113.56,0,--
703,feed,n/a,tbd,f1633d02-0c8b-4468-b8d7-c56371caac9d,510,2020-06-14 22:57:11.9533337,2020-06-14 23:05:42.7790831,28.026,190.198.208.140,0,VE
704,feed,n/a,fb1e8ab5-b247-45c0-a144-b81edc3e5294,6de12520-c753-47eb-a7e8-46de2b6dc9f7,91,2020-06-14 23:00:30.1016806,2020-06-14 23:02:01.2903099,18.05,179.7.226.25,0,PE
705,feed,n/a,tbd,e48c48b0-bb8c-4284-ba9e-24190c3c87c4,0,2020-06-14 23:03:24.5024958,2020-06-14 23:03:24.5024958,0,114.5.214.78,0,ID
706,feed,n/a,tbd,f354e2cb-2971-4747-a0c7-5c4636d7548c,0,2020-06-14 23:03:26.4855296,2020-06-14 23:03:26.4855296,0,114.5.214.78,0,ID
707,feed,n/a,71f17279-a3e4-434f-bf29-fd45b8778327,a075354a-bd74-4d75-af07-6979de778135,0,2020-06-14 23:03:59.3917120,2020-06-14 23:03:59.3917120,0,190.237.183.227,0,PE
708,feed,n/a,807a0b26-cb64-4a02-9409-fedb5e91b410,56a5eeb5-929e-4888-9e2b-79ad3878eb8d,0,2020-06-14 23:04:39.1082123,2020-06-14 23:04:39.1082123,0,181.54.194.223,0,CO
709,feed,n/a,e82f3d65-fbb7-4852-9bd9-2b2d333dffb1,5e0c959a-3639-4218-a213-655ab4b1b01b,0,2020-06-14 23:04:47.9337669,2020-06-14 23:04:47.9337669,0,201.141.87.217,0,MX
710,feed,n/a,46a1f0a3-3aae-4c36-9fab-4e3a28cfcdf5,22252b94-2662-49c5-ba08-ce259b1a85fc,30,2020-06-14 23:05:01.6939199,2020-06-14 23:05:32.1609930,30.001,45.224.22.50,0,US
711,feed,n/a,46a1f0a3-3aae-4c36-9fab-4e3a28cfcdf5,fafa3a70-6786-4e74-9235-40dace77d712,0,2020-06-14 23:05:39.9785823,2020-06-14 23:05:39.9785823,0,45.224.22.50,0,US
712,profile,46a1f0a3-3aae-4c36-9fab-4e3a28cfcdf5,46a1f0a3-3aae-4c36-9fab-4e3a28cfcdf5,2f370a15-e943-4296-976f-b7b0667c099c,301,2020-06-14 23:05:45.5434275,2020-06-14 23:10:46.5770837,18.951,45.224.22.50,463,US
713,feed,n/a,tbd,0c9f900a-c920-4dab-99b4-1003bee95e98,0,2020-06-14 23:10:45.9694105,2020-06-14 23:10:45.9694105,0,45.5.118.99,0,US
714,feed,n/a,tbd,ea140f3c-bfec-42eb-b944-390ab5f6a716,241,2020-06-14 23:11:43.6990089,2020-06-14 23:15:45.4684434,92.533,181.113.149.12,0,EC
715,feed,n/a,tbd,d024e0fe-e8ce-4151-91d7-1f3e6d498a1c,0,2020-06-14 23:14:36.4080124,2020-06-14 23:14:36.4080124,0,114.125.41.64,0,ID
716,feed,n/a,tbd,14c97290-5d57-4028-a039-acbb62a9e11e,0,2020-06-14 23:23:58.9621101,2020-06-14 23:23:58.9621101,0,49.145.109.223,0,PH
717,feed,n/a,5d835d21-f964-424b-ba42-e704d7af9019,2d5ead8d-beae-45d4-a645-b39dd51554de,60,2020-06-14 23:24:37.6800384,2020-06-14 23:25:38.0696278,34.71,179.7.193.235,0,PE
718,feed,n/a,5d835d21-f964-424b-ba42-e704d7af9019,8f70a77f-7509-4077-8421-cd6544eeb976,30,2020-06-14 23:26:49.6922352,2020-06-14 23:27:19.9390145,30.277,179.7.193.235,0,PE
719,feed,n/a,tbd,a5bd8b1e-ef7a-4d23-bd1c-def3163c10cb,30,2020-06-14 23:29:35.7563286,2020-06-14 23:30:06.4849951,31.419,216.10.216.30,0,JM
720,feed,n/a,tbd,7249a7ff-1e46-4898-989b-c02da378b3da,151,2020-06-14 23:32:04.8066456,2020-06-14 23:34:35.9875629,22.804,190.61.49.243,0,AR
721,feed,n/a,tbd,db573f00-1b26-49b1-a01d-7689e7994cd2,0,2020-06-14 23:32:12.5151875,2020-06-14 23:32:12.5151875,0,187.232.137.74,0,MX
722,feed,n/a,tbd,d2352620-6b2b-4ed5-831d-8c66a0d838a3,31,2020-06-14 23:32:31.7127984,2020-06-14 23:33:02.8416866,31.216,79.51.140.171,2652,IT
723,feed,n/a,3221b8db-f23b-40a2-8e2b-3c8306accd4f,20a42fb6-3d35-4519-af88-994d818c33f0,32,2020-06-14 23:34:56.0699104,2020-06-14 23:35:28.2778555,18.853,191.99.113.19,0,CL
724,feed,n/a,tbd,6afd7dca-3cf9-47f7-9e8e-a39e53703f2e,0,2020-06-14 23:35:28.2780339,2020-06-14 23:35:28.2780339,0,191.99.113.19,0,CL
725,profile,3221b8db-f23b-40a2-8e2b-3c8306accd4f,3221b8db-f23b-40a2-8e2b-3c8306accd4f,34c1730e-e74f-4d50-8bca-1f6afeb490c6,273,2020-06-14 23:35:47.6919668,2020-06-14 23:40:21.6158211,30.501,191.99.113.19,0,CL
726,profile,3221b8db-f23b-40a2-8e2b-3c8306accd4f,3221b8db-f23b-40a2-8e2b-3c8306accd4f,7734911d-2b0c-49c8-b785-8f1effdf3574,274,2020-06-14 23:35:49.5349416,2020-06-14 23:40:23.9504813,23.418,191.99.113.19,0,CL
727,feed,n/a,7caf0077-182a-4a02-98ed-de03b31fd2ed,56b288a7-ff36-40d3-bc01-c59a25103a30,0,2020-06-14 23:43:37.3510720,2020-06-14 23:43:37.3510720,0,189.202.56.8,0,MX
728,feed,n/a,728fb91a-55fa-420e-af57-056299ffcb23,239c1f8b-75ae-4f3f-97a1-c03e1bfecf61,95,2020-06-14 23:44:22.7358239,2020-06-14 23:45:58.5248545,18.246,181.51.129.99,0,CO
729,feed,n/a,1d145bcb-424f-47a9-805f-944ffb7869e8,b63e0de3-f2d8-4fe6-b0e5-9009f153bf48,0,2020-06-14 23:47:03.9146219,2020-06-14 23:47:03.9146219,0,152.0.63.35,0,US
730,feed,n/a,tbd,dc1a85da-f4c6-422e-beff-7ccf690fe4f5,0,2020-06-14 23:48:39.2613030,2020-06-14 23:48:39.2613030,0,152.204.170.125,0,US
731,feed,n/a,tbd,0f1c6f48-7a1a-45b5-b54a-5974d9f62fd7,0,2020-06-14 23:48:40.4630734,2020-06-14 23:48:40.4630734,0,152.204.170.125,0,US
732,feed,n/a,tbd,02e37237-9e2a-40c0-8bea-3ab65620646b,0,2020-06-14 23:48:43.3507489,2020-06-14 23:48:43.3507489,0,66.249.83.117,0,US
733,feed,n/a,tbd,c816b7b8-ea67-427c-90d4-b63925f8d995,0,2020-06-14 23:49:28.7463975,2020-06-14 23:49:28.7463975,0,187.214.185.123,0,MX
734,feed,n/a,tbd,0248c63d-3b4d-4d4b-9785-9cc0e6bd380f,0,2020-06-14 23:49:28.8028846,2020-06-14 23:49:28.8028846,0,152.204.170.125,0,US
735,feed,n/a,tbd,24862a1f-c61c-43a9-872b-d59b4cfbff96,0,2020-06-14 23:49:51.0151628,2020-06-14 23:49:51.0151628,0,85.138.222.53,0,PT
736,feed,n/a,4ef099db-0e59-42c8-83d1-bb779a0a6c60,a814f0ef-0d9f-45c8-b935-70c5570c0d55,0,2020-06-14 23:50:17.6757016,2020-06-14 23:50:17.6757016,0,85.138.222.53,0,PT
737,profile,4ef099db-0e59-42c8-83d1-bb779a0a6c60,4ef099db-0e59-42c8-83d1-bb779a0a6c60,98e41dab-f74c-4559-8de7-7feee19485e3,0,2020-06-14 23:50:49.6762120,2020-06-14 23:50:49.6762120,0,85.138.222.53,0,PT
738,feed,n/a,4ef099db-0e59-42c8-83d1-bb779a0a6c60,3985b229-33bb-4cec-a4fb-a27e9de623de,0,2020-06-14 23:51:14.9759044,2020-06-14 23:51:14.9759044,0,85.138.222.53,0,PT
739,feed,n/a,tbd,dfd437b8-00cf-43f1-8600-e5b50f0c4955,0,2020-06-14 23:51:21.1508302,2020-06-14 23:51:21.1508302,0,85.138.222.53,0,PT
740,explore,n/a,tbd,d82f9329-0b81-4809-b65e-e81b07a2e5eb,0,2020-06-14 23:51:43.3116298,2020-06-14 23:51:43.3116298,0,85.138.222.53,0,PT
741,feed,n/a,4ef099db-0e59-42c8-83d1-bb779a0a6c60,e0d035ed-7156-4d02-bcd4-df77839a7d97,61,2020-06-14 23:52:10.7328183,2020-06-14 23:53:11.8056155,25.6,85.138.222.53,0,PT
742,feed,n/a,4ef099db-0e59-42c8-83d1-bb779a0a6c60,27990018-cc3c-4d59-826f-504b454f6e9a,0,2020-06-14 23:53:27.5705995,2020-06-14 23:53:27.5705995,0,85.138.222.53,0,PT
743,profile,gigihadid,null,37d2c419-84b5-48aa-ad08-72d07615ed49,0,2020-06-15 00:04:41.8073789,2020-06-15 00:04:41.8073789,0,66.249.73.84,0,US
744,profile,lenadunham,null,aa0eacc9-4b62-4c67-b1fa-f09883ce5b12,0,2020-06-15 00:05:20.2907067,2020-06-15 00:05:20.2907067,0,66.249.73.84,0,US
745,false,72e6ba1f-d1ac-4ac8-8bee-a5f244e4d3f9,false,07d75975-81f5-4a4e-b463-6934a8fa8d44,0,2020-06-15 00:06:08.6565665,2020-06-15 00:06:08.6565665,0,66.249.73.94,0,US
746,profile,tyrekeevans,null,d2a2af3a-db91-4f30-a0b8-bfe1cbab4034,0,2020-06-15 00:06:41.6939443,2020-06-15 00:06:41.6939443,0,66.249.73.90,0,US
747,feed,n/a,tbd,c26c3b7a-5761-4127-9742-81b68d05713f,0,2020-06-15 00:07:12.5435128,2020-06-15 00:07:12.5435128,0,92.142.91.159,0,FR
748,feed,n/a,tbd,0905ec05-a77c-4721-a4d9-bb54bf929d4c,0,2020-06-15 00:11:45.9696666,2020-06-15 00:11:45.9696666,0,189.216.105.3,0,MX
749,feed,n/a,2c04384c-c3b8-47aa-ae09-40e51ad06dc3,e7d7688c-9ce4-4511-b9db-214172e1be3e,0,2020-06-15 00:11:51.4153864,2020-06-15 00:11:51.4153864,0,189.216.105.3,0,MX
750,feed,n/a,7004ec13-2e74-4e42-b7ba-15f467dbcd4c,6e94a578-47a4-444f-93ef-cac173d5fbbd,0,2020-06-15 00:15:16.0821136,2020-06-15 00:15:16.0821136,0,179.7.224.132,0,PE
751,feed,n/a,tbd,f680d994-9c32-4d9e-b263-575e4e222082,0,2020-06-15 00:15:29.7581852,2020-06-15 00:15:29.7581852,0,197.210.65.153,0,NG
752,feed,n/a,67c1dae5-0a6e-4023-8536-e560441b39c2,7d4df449-c290-41ea-b12b-76e95b6d1556,0,2020-06-15 00:18:03.2626218,2020-06-15 00:18:03.2626218,0,179.7.51.221,0,PE
753,feed,n/a,67c1dae5-0a6e-4023-8536-e560441b39c2,31084689-1204-4183-8386-b6e484c88eaa,31,2020-06-15 00:18:10.3932368,2020-06-15 00:18:42.1140568,31.758,179.7.51.221,2040,PE
754,feed,n/a,97b98cbc-7708-4b55-a774-3f4c43b44361,657f5c5a-7f77-4b60-a304-90c36c7c1f2d,120,2020-06-15 00:18:32.5329504,2020-06-15 00:20:33.1228912,30.253,191.102.73.234,503,CL
755,profile,67c1dae5-0a6e-4023-8536-e560441b39c2,67c1dae5-0a6e-4023-8536-e560441b39c2,4df2981a-07dd-4646-ac72-f213c404bd3f,90,2020-06-15 00:19:00.7173120,2020-06-15 00:20:31.5237104,67.83,179.7.51.221,592,PE
756,feed,n/a,97b98cbc-7708-4b55-a774-3f4c43b44361,4d1f98b6-ac13-4c73-8269-4cd16984053f,120,2020-06-15 00:20:42.4999037,2020-06-15 00:22:43.0201785,70.977,191.102.73.234,0,CL
757,explore,n/a,67c1dae5-0a6e-4023-8536-e560441b39c2,65cefca0-3db0-4e0d-b50d-ead6eef63860,151,2020-06-15 00:20:57.8150642,2020-06-15 00:23:29.1158515,98.26600000000001,179.7.51.221,0,PE
758,explore,n/a,67c1dae5-0a6e-4023-8536-e560441b39c2,99573dd4-00b1-4af2-961c-cbf8671ddaef,66,2020-06-15 00:23:40.2037159,2020-06-15 00:24:46.5263571,65.30500000000001,179.7.51.221,4012,PE
759,feed,n/a,67c1dae5-0a6e-4023-8536-e560441b39c2,6862d3a0-ffeb-4fa8-9766-74049dd465a4,73,2020-06-15 00:24:55.0583423,2020-06-15 00:26:08.7084316,10.414,179.7.51.221,0,PE
760,feed,n/a,tbd,6b0c93b5-53d7-4d84-9ac6-f3fe6a7b59c9,60,2020-06-15 00:31:39.1528319,2020-06-15 00:32:39.6934151,60.684,41.97.238.67,0,DZ
761,feed,n/a,f89dfd5d-429a-4579-a136-50a7f67f2e1b,2be8a25c-0ef5-4902-b5bc-7f2edcda659c,61,2020-06-15 00:34:08.8066333,2020-06-15 00:35:10.3712312,43.049,45.6.227.58,0,US
762,feed,n/a,371e861e-b506-4c0e-85a0-f9d8884aa82a,ac067bb1-b0e8-4cc0-b98b-b57a3f2b31ca,0,2020-06-15 00:38:15.1723480,2020-06-15 00:38:15.1723480,0,190.18.222.174,0,AR
763,feed,n/a,tbd,02ecccfd-ab80-4a5a-9895-b5e48bfd1318,30,2020-06-15 00:39:06.0774811,2020-06-15 00:39:36.7817770,30.596,179.51.114.107,0,--
764,feed,n/a,tbd,79002c65-dc21-4ca8-bb04-b7b96b022f55,30,2020-06-15 00:39:37.8298479,2020-06-15 00:40:08.6469608,19.751,179.51.114.107,0,--
765,feed,n/a,159c00e2-f170-4aa2-89d7-8c4181986f19,f2b41d65-d8cc-4e03-8719-5d641d289f0b,0,2020-06-15 00:43:29.2469063,2020-06-15 00:43:29.2469063,0,201.141.165.179,0,MX
766,feed,n/a,tbd,5fa0994c-7797-47b0-8e91-9325bff98f63,660,2020-06-15 00:50:24.8758652,2020-06-15 01:01:25.8475117,49.608,190.152.161.28,574,EC
767,feed,n/a,tbd,81a9506d-520f-453a-9365-1f1ae8b0163d,60,2020-06-15 00:56:20.2603822,2020-06-15 00:57:20.6097573,18.768,181.174.107.183,0,--
768,feed,n/a,tbd,5c75a99b-4a77-41f6-af78-34b15ed25ba1,0,2020-06-15 00:57:34.4431212,2020-06-15 00:57:34.4431212,0,181.174.107.183,0,--
769,undefined,undefined,null,ba93d635-d450-4223-9632-1d330fc9accb,0,2020-06-15 00:58:42.7435224,2020-06-15 00:58:42.7435224,0,66.249.73.65,0,US
770,feed,n/a,tbd,46d2794c-6145-45e6-a524-de348d7a28db,3001,2020-06-15 00:58:42.9404646,2020-06-15 01:48:44.5961400,24.14,190.47.163.88,0,CL
771,feed,n/a,tbd,386491de-518c-43d1-9113-b8a00d64144a,102,2020-06-15 00:59:01.5788010,2020-06-15 01:00:44.2701895,87.372,154.108.240.194,24,--
772,feed,n/a,153f4d3c-0c0e-460e-b50a-24f6f3c9c857,9ddfae92-675b-419b-b47a-298ddd349e72,31,2020-06-15 01:04:15.0533113,2020-06-15 01:04:46.2372258,29.68,201.175.202.77,0,MX
773,feed,n/a,609e1485-28a1-4691-8123-205bf015d5a4,28ade2aa-9482-4f1d-a8ff-03792f1d4215,0,2020-06-15 01:04:43.2624501,2020-06-15 01:04:43.2624501,0,190.152.161.28,0,EC
774,feed,n/a,0f099a1b-c1e5-433c-837d-0b74860cfc6f,9beeff14-1c94-41db-85e6-a0de18067a4f,0,2020-06-15 01:14:36.1648710,2020-06-15 01:14:36.1648710,0,201.203.174.34,0,CR
775,profile,0f099a1b-c1e5-433c-837d-0b74860cfc6f,0f099a1b-c1e5-433c-837d-0b74860cfc6f,641fbb64-7d59-4e92-bd22-a13c09c90c65,0,2020-06-15 01:14:50.3688929,2020-06-15 01:14:50.3688929,0,201.203.174.34,0,CR
776,feed,n/a,tbd,a43f3014-668d-4ac0-ba52-e314217a2466,0,2020-06-15 01:15:06.6151637,2020-06-15 01:15:06.6151637,0,201.203.174.34,0,CR
777,feed,n/a,5887e165-ff8b-452c-9de0-646f4106e3c7,7b719059-c501-4ded-9d54-6198afd732ab,0,2020-06-15 01:30:38.0542945,2020-06-15 01:30:38.0542945,0,45.4.0.122,0,US
778,feed,n/a,5887e165-ff8b-452c-9de0-646f4106e3c7,b0b7320f-5ab4-4ebe-b995-b530e64df8e4,0,2020-06-15 01:31:00.4649909,2020-06-15 01:31:00.4649909,0,45.4.0.122,0,US
779,feed,n/a,5887e165-ff8b-452c-9de0-646f4106e3c7,9d654d1a-23eb-4c3f-bee0-d4900e2c2710,0,2020-06-15 01:31:31.6883510,2020-06-15 01:31:31.6883510,0,45.4.0.122,0,US
780,feed,n/a,tbd,2d1605f9-3d8f-4d87-bd84-d2818b9d3d14,0,2020-06-15 01:31:35.3841265,2020-06-15 01:31:35.3841265,0,45.4.0.122,0,US
781,profile,5887e165-ff8b-452c-9de0-646f4106e3c7,5887e165-ff8b-452c-9de0-646f4106e3c7,57c1400f-5b3b-4bf2-8d73-6121e305d530,0,2020-06-15 01:31:38.9026362,2020-06-15 01:31:38.9026362,0,45.4.0.122,0,US
782,feed,n/a,tbd,7fd1284c-03d8-40b8-a28b-f899f9d7910a,0,2020-06-15 01:32:00.1428417,2020-06-15 01:32:00.1428417,0,45.4.0.122,0,US
783,feed,n/a,5887e165-ff8b-452c-9de0-646f4106e3c7,5032ba13-6210-458a-ba85-685a7a0d321b,0,2020-06-15 01:32:16.2647901,2020-06-15 01:32:16.2647901,0,45.4.0.122,0,US
784,feed,n/a,5887e165-ff8b-452c-9de0-646f4106e3c7,cff40076-eb47-44ab-a8fd-fd897386ccdf,0,2020-06-15 01:32:19.0609484,2020-06-15 01:32:19.0609484,0,45.4.0.122,0,US
785,feed,n/a,5f874246-d2c6-41e4-abf7-6814cd839f9a,bed7ca3d-e985-4905-952c-62b8335410ee,0,2020-06-15 01:37:13.5424068,2020-06-15 01:37:13.5424068,0,181.174.107.150,0,--
786,feed,n/a,e6bbf07b-7f49-43d7-95a4-96fce9b60484,73fe82b9-07e9-4767-ba5f-e7acfc806614,0,2020-06-15 01:42:07.0126097,2020-06-15 01:42:07.0126097,0,5.249.17.189,0,PT
787,feed,n/a,tbd,2b23fbd7-81c7-4a70-80fa-e6e563c8e351,0,2020-06-15 01:47:00.3771250,2020-06-15 01:47:00.3771250,0,181.74.17.234,0,CL
788,feed,n/a,tbd,8f1c3f5f-8077-423c-b991-4c3fca54c51c,0,2020-06-15 01:52:05.0809027,2020-06-15 01:52:05.0809027,0,187.187.200.152,0,MX
789,feed,n/a,27971130-8845-4dfa-905e-a5e2fd4b47ed,ceb706df-ee64-4745-8c6d-07c151b7ca26,960,2020-06-15 02:02:17.1000369,2020-06-15 02:18:18.0044544,16.197,186.84.22.33,0,CO
790,feed,n/a,tbd,6f3482c3-a43a-45cc-ba5c-37728922fd5c,0,2020-06-15 02:04:04.5293397,2020-06-15 02:04:04.5293397,0,181.174.75.72,0,--
791,feed,n/a,tbd,654ef418-0c8e-4cfb-ae70-b3b43713ce33,0,2020-06-15 02:05:12.7630956,2020-06-15 02:05:12.7630956,0,154.110.184.198,0,--
792,feed,n/a,7a919da9-e5e3-4ea2-b9f2-604b709a985c,9942c76c-250d-4def-8c7e-b8eead1f9e07,0,2020-06-15 02:10:18.5378780,2020-06-15 02:10:18.5378780,0,201.240.148.234,0,PE
793,feed,n/a,27971130-8845-4dfa-905e-a5e2fd4b47ed,5db58f86-2388-4088-a4e1-986a8d9e6fa6,30,2020-06-15 02:18:30.6412411,2020-06-15 02:19:01.1544089,22.827,186.84.22.33,0,CO
794,feed,n/a,tbd,b6c18dc3-e444-4bc8-86d4-e85f20ba6bd4,3665,2020-06-15 02:20:35.8293776,2020-06-15 03:21:41.4585619,50.53,79.12.199.187,0,IT
795,feed,n/a,42985fc7-8bce-4e35-b744-08065b20b20d,fec218b0-9f9b-4ee4-96d7-d2faed98898a,451,2020-06-15 02:25:30.9470113,2020-06-15 02:33:02.3892480,7.463,190.152.235.249,0,EC
796,feed,n/a,35bef92a-380c-4990-915b-97b0fc7e05e1,6b739c4c-52ed-4225-b45d-7e4d009f8fd5,0,2020-06-15 02:26:55.2596372,2020-06-15 02:26:55.2596372,0,140.136.62.95,0,TW
797,feed,n/a,tbd,4bf6e48f-a5b9-4a0f-a781-58ca22b356e4,0,2020-06-15 02:27:05.7179121,2020-06-15 02:27:05.7179121,0,70.29.99.147,0,CA
798,feed,n/a,3ba57cc5-88f8-472f-bcb7-b82ad1d86a9a,d8dae965-ac47-40a0-a645-148b39c2f7f8,120,2020-06-15 02:34:10.7332330,2020-06-15 02:36:11.1174459,21.505,190.63.150.191,0,EC
799,feed,n/a,3ba57cc5-88f8-472f-bcb7-b82ad1d86a9a,72753847-dc3a-4491-929b-09717ae58c1e,330,2020-06-15 02:36:42.2250655,2020-06-15 02:42:12.9517147,9.196,190.63.150.191,0,EC
